PID,Price,Area,City,No. of Bedrooms,Resale,SwimmingPool,ShoppingMall,24X7Security,PowerBackup,Hospital,AC,Furnished
701,2,1095,1,2,0,0,0,0,1,0,0,1
3299,3,2240,4,3,0,1,0,1,1,0,0,0
2653,1,495,3,2,0,0,0,0,0,1,0,0
2508,4,2000,3,3,1,0,0,0,1,0,0,0
7114,3,911,6,2,1,0,0,0,0,0,1,0
6627,2,1135,6,2,0,0,0,0,1,0,0,0
1833,1,435,3,2,0,0,0,0,0,0,0,0
2467,4,2350,3,3,1,1,0,1,1,0,0,0
392,1,1180,1,3,0,1,0,1,1,0,0,0
3529,3,1650,4,3,0,0,0,0,0,0,0,0
3523,2,1100,4,2,0,0,0,0,0,0,0,0
4272,3,1860,4,3,0,1,1,1,1,0,0,1
3651,1,1000,4,2,0,0,0,0,0,0,0,0
1672,2,1221,2,2,0,1,0,0,1,0,0,1
5050,3,2109,5,3,1,5,5,5,5,5,5,5
3740,3,1216,4,2,0,1,0,0,1,0,0,0
6514,2,660,6,1,1,0,0,0,0,0,1,0
640,2,1152,1,2,0,1,0,1,1,0,0,1
3224,3,1370,4,2,0,1,0,1,1,0,0,1
1074,2,1310,2,3,0,0,0,0,0,0,0,0
7100,2,650,6,1,1,0,0,0,0,0,0,0
4971,4,1466,5,3,0,5,5,5,5,5,5,5
120,3,1510,1,3,0,0,0,0,0,0,0,0
7210,3,1040,6,2,1,0,0,0,0,0,0,0
4703,3,1421,5,3,1,5,5,5,5,5,5,5
6069,1,1466,5,2,0,5,5,5,5,5,5,5
5513,2,1100,5,1,0,5,5,5,5,5,5,5
7441,2,700,6,1,1,0,1,0,1,0,0,0
365,3,1168,1,2,0,1,0,1,1,0,0,1
1846,2,1000,3,3,0,0,0,0,0,0,0,0
1391,1,739,2,2,0,0,0,0,0,0,0,0
3847,1,1050,4,2,1,0,0,0,1,0,0,0
4812,1,1075,5,3,1,5,5,5,5,5,5,5
4050,1,1035,4,2,0,0,0,0,0,0,0,0
88,2,1075,1,2,0,1,0,0,1,0,0,0
7486,1,597,6,1,1,5,5,5,5,5,5,5
201,3,1304,1,2,0,1,0,1,1,0,0,1
6739,2,275,6,1,1,0,1,0,0,0,1,0
714,3,1518,1,3,0,1,0,1,1,0,0,1
7282,4,675,6,2,1,0,0,0,0,0,0,0
5699,2,1904,5,3,0,5,5,5,5,5,5,5
5038,3,1021,5,2,1,5,5,5,5,5,5,5
6131,2,636,6,1,1,0,1,0,1,0,0,0
602,2,1414,1,3,0,0,0,0,1,0,0,1
6929,3,1140,6,2,1,1,1,0,0,0,0,0
3787,4,1700,4,3,0,0,0,0,1,0,0,0
670,3,1245,1,2,0,1,0,1,1,0,1,1
7131,4,1300,6,2,1,0,0,0,0,0,0,0
6296,4,1150,6,2,1,1,1,0,0,0,0,0
6669,3,952,6,2,0,0,0,0,0,0,0,0
6851,4,1100,6,2,1,0,0,0,0,0,1,0
3663,1,1015,4,2,0,0,0,0,0,0,0,0
1811,3,1277,2,2,0,1,0,1,1,0,0,1
3039,4,1700,3,3,1,0,0,1,1,0,0,0
3478,3,1195,4,2,0,1,0,1,1,0,0,1
3569,2,1050,4,2,0,0,0,0,1,0,0,0
4016,1,1085,4,2,0,0,0,0,1,0,0,0
454,2,1240,1,3,0,0,0,0,0,0,0,0
277,2,1310,1,3,0,1,0,1,1,0,0,1
6174,4,1760,6,3,1,0,1,0,1,0,0,1
6759,2,275,6,1,1,0,1,0,0,0,1,0
6056,1,650,5,2,0,5,5,5,5,5,5,5
6457,4,1640,6,3,1,0,0,1,0,0,1,0
3217,2,1225,4,2,0,1,0,1,1,0,0,1
4927,2,1305,5,3,1,5,5,5,5,5,5,5
1474,2,1200,2,3,0,0,0,0,0,0,0,0
2949,1,600,3,2,0,0,0,0,0,0,0,0
1481,2,1000,2,2,0,0,0,0,0,0,0,0
6126,2,700,6,1,1,0,1,0,1,1,0,0
5091,2,1685,5,3,0,5,5,5,5,5,5,5
496,2,1241,1,2,0,1,0,0,1,0,0,0
1347,3,1158,2,2,0,1,0,1,1,0,0,0
5449,3,720,5,2,1,5,5,5,5,5,5,5
5096,3,1526,5,3,0,5,5,5,5,5,5,5
3290,3,1650,4,3,0,0,0,0,0,0,0,0
785,3,1759,1,3,0,1,1,1,1,0,0,1
7407,4,1129,6,2,1,1,1,0,1,1,0,0
2196,2,1125,3,3,1,0,0,0,0,0,0,0
4958,2,986,5,2,0,5,5,5,5,5,5,5
5490,3,850,5,1,0,5,5,5,5,5,5,5
5424,2,950,5,3,0,5,5,5,5,5,5,5
7343,3,1149,6,3,1,0,1,0,0,0,1,0
3760,3,1195,4,2,0,1,0,1,1,0,0,1
1552,2,1038,2,2,0,0,0,1,0,0,0,0
7149,3,1000,6,2,1,0,0,0,0,0,0,0
242,2,1140,1,2,0,1,0,0,1,0,0,0
2412,1,540,3,2,1,0,0,0,0,0,0,0
5487,2,972,5,2,0,5,5,5,5,5,5,5
4881,2,800,5,2,1,5,5,5,5,5,5,5
3349,2,1105,4,2,0,0,0,0,1,0,0,0
6143,2,670,6,1,1,0,1,0,0,0,0,0
5417,2,844,5,2,0,5,5,5,5,5,5,5
1665,3,1671,2,3,0,0,0,1,1,0,0,1
1862,4,1800,3,3,1,0,0,0,0,0,0,0
1023,1,920,1,2,0,1,0,1,1,0,0,1
5415,1,774,5,2,0,5,5,5,5,5,5,5
279,4,3300,1,4,0,1,0,1,1,0,0,1
2654,1,585,3,2,0,0,0,0,0,1,0,0
5537,1,1584,5,4,1,5,5,5,5,5,5,5
6268,2,625,6,1,1,0,1,0,0,0,0,0
2677,1,450,3,2,1,0,0,0,0,0,0,0
784,3,1595,1,3,0,1,1,1,1,0,0,1
2839,4,2000,3,4,1,0,0,0,1,0,0,0
1450,2,1231,2,3,0,0,0,0,0,0,0,0
1433,3,1229,2,3,0,0,0,0,0,0,0,0
5571,3,1310,5,2,0,5,5,5,5,5,5,5
5219,3,933,5,2,1,5,5,5,5,5,5,5
7164,4,1771,6,3,1,0,1,0,1,0,1,0
1141,1,1062,2,3,0,1,1,1,1,1,0,1
2471,4,1900,3,3,1,0,0,1,1,0,0,0
6862,1,565,6,1,1,0,0,0,0,0,1,0
4144,3,1815,4,3,0,1,0,0,1,0,0,0
5360,3,1469,5,3,0,5,5,5,5,5,5,5
3127,3,1592,4,3,0,1,0,0,0,0,0,0
2650,2,810,3,3,0,0,0,0,0,0,0,0
1899,1,675,3,2,1,0,0,0,0,0,0,0
3607,2,1000,4,2,0,0,0,0,1,0,0,0
747,3,1455,1,3,0,1,0,1,1,0,0,1
3457,1,800,4,2,0,0,0,0,0,0,0,0
753,2,1135,1,2,0,1,0,1,1,0,0,1
4101,3,1640,4,2,0,0,0,0,1,0,0,0
1540,1,570,2,1,0,1,0,0,1,0,0,0
4281,4,1785,4,3,0,1,1,0,1,0,0,1
7157,1,600,6,1,1,0,0,1,0,0,1,0
3820,4,2000,4,3,0,1,0,0,1,0,0,0
3650,1,1000,4,2,0,0,0,0,0,0,0,0
2619,2,850,3,3,0,0,0,0,0,0,0,0
2787,1,616,3,2,1,0,0,0,0,0,0,0
4581,4,1950,5,3,1,5,5,5,5,5,5,5
5795,4,1475,5,3,1,5,5,5,5,5,5,5
5912,2,765,5,2,0,5,5,5,5,5,5,5
305,3,2235,1,3,0,1,0,1,1,0,0,1
4555,2,1360,5,3,0,5,5,5,5,5,5,5
5075,4,1804,5,4,1,5,5,5,5,5,5,5
7057,4,3638,6,4,1,0,0,0,0,0,1,0
1733,1,590,2,2,0,0,0,0,0,0,0,0
4556,1,1360,5,3,0,5,5,5,5,5,5,5
4705,3,1085,5,2,1,5,5,5,5,5,5,5
429,3,1398,1,2,0,1,0,0,1,0,0,1
443,4,1630,1,3,0,1,0,0,1,0,0,0
6921,2,650,6,1,0,0,1,0,0,0,0,1
2783,1,616,3,2,1,0,0,0,0,0,0,0
6615,4,3000,6,4,1,1,1,1,1,0,0,1
1967,1,720,3,2,0,0,0,0,0,0,0,0
410,2,884,1,2,0,1,0,0,1,0,0,0
1635,3,1469,2,3,0,0,0,0,1,0,0,0
6598,4,1141,6,3,0,0,0,0,0,0,0,0
3036,3,750,3,1,1,0,0,0,0,0,0,0
2801,2,861,3,2,1,0,0,0,0,0,0,0
1658,2,1225,2,3,0,1,0,1,1,0,0,0
5499,1,800,5,2,0,5,5,5,5,5,5,5
502,1,1100,1,2,0,0,0,1,1,0,0,1
5780,1,1342,5,3,1,5,5,5,5,5,5,5
7675,1,710,6,2,1,5,5,5,5,5,5,5
1274,4,1485,2,3,0,1,0,0,1,0,0,1
542,3,1195,1,2,0,0,0,1,1,0,0,1
5953,1,1399,5,3,0,5,5,5,5,5,5,5
3831,4,1920,4,3,0,1,0,0,1,0,0,1
2563,4,1500,3,3,1,0,0,1,1,0,0,1
749,2,1260,1,2,0,1,0,1,1,0,0,1
7399,1,540,6,1,1,1,0,0,0,0,0,0
527,2,1388,1,3,0,1,1,1,1,1,0,1
1675,2,1529,2,3,0,1,0,0,1,0,0,1
3918,2,1180,4,2,0,1,0,1,1,0,0,1
6294,4,1675,6,3,0,1,1,0,0,0,0,0
5988,1,1452,5,3,1,5,5,5,5,5,5,5
358,3,1168,1,2,0,1,0,1,1,0,0,1
6714,3,565,6,2,1,0,1,0,0,0,1,0
5975,1,1150,5,2,1,5,5,5,5,5,5,5
7321,2,620,6,1,1,0,1,0,0,0,0,0
1113,1,645,2,2,0,1,0,1,1,0,0,1
5412,1,2100,5,4,0,5,5,5,5,5,5,5
5726,1,775,5,2,0,5,5,5,5,5,5,5
4605,1,863,5,2,0,5,5,5,5,5,5,5
1958,1,675,3,3,0,0,0,0,1,0,0,0
742,3,1470,1,3,0,1,0,1,1,0,0,1
7064,3,900,6,2,1,0,0,1,0,0,1,0
6731,2,600,6,2,1,0,1,0,0,0,1,0
179,3,1425,1,3,0,1,0,1,1,0,0,1
1986,4,1500,3,4,1,0,0,0,1,0,0,0
3855,4,3200,4,3,1,0,0,0,1,0,1,0
1200,3,1931,2,3,0,0,0,0,0,0,0,0
2722,1,600,3,2,0,0,0,0,1,0,1,0
2339,1,550,3,2,0,0,0,0,0,0,0,0
7490,4,630,6,1,1,5,5,5,5,5,5,5
1303,1,566,2,1,0,1,0,1,1,0,0,0
3610,2,850,4,2,1,0,0,0,1,0,0,0
2710,2,865,3,3,0,0,0,0,0,0,0,0
6715,3,547,6,2,1,0,1,0,0,0,1,0
2239,1,630,3,2,1,0,0,0,0,0,0,0
2808,2,1050,3,3,0,0,0,0,0,0,0,0
6869,4,850,6,2,1,0,0,0,0,0,0,0
4114,2,1523,4,2,1,0,0,0,0,0,0,0
3521,2,1160,4,2,0,0,0,0,1,0,0,0
4563,1,953,5,2,0,5,5,5,5,5,5,5
4427,1,1209,5,3,0,5,5,5,5,5,5,5
6621,1,625,6,1,0,0,0,0,0,1,0,0
3218,3,1795,4,3,0,1,0,1,1,0,0,1
759,3,1205,1,2,0,1,0,1,1,0,1,0
7450,2,750,6,1,1,1,1,0,0,1,1,0
2796,1,500,3,2,0,0,0,0,0,0,0,0
2284,1,675,3,2,1,0,0,0,0,0,0,0
5936,2,765,5,2,0,5,5,5,5,5,5,5
1648,2,1191,2,3,0,0,0,0,0,0,0,0
717,2,1358,1,3,0,1,0,1,1,0,0,1
1389,1,740,2,2,0,0,0,0,0,0,0,0
5080,2,1109,5,2,0,5,5,5,5,5,5,5
1355,3,1633,2,3,0,1,0,0,1,0,0,0
1057,1,954,1,2,0,0,0,0,1,0,0,1
4499,1,1194,5,3,0,5,5,5,5,5,5,5
2748,1,675,3,2,1,0,0,0,0,0,0,0
1331,2,1120,2,2,0,0,0,0,1,0,0,0
4147,3,1695,4,2,0,0,0,0,1,0,0,0
6768,4,1053,6,2,1,0,1,0,0,0,1,0
2607,1,500,3,2,0,0,0,0,0,0,0,0
2549,4,2000,3,3,1,1,0,1,1,0,0,0
6225,2,650,6,1,1,0,0,0,0,0,0,0
4353,4,5000,5,4,1,1,0,0,1,0,1,0
533,1,1365,1,3,0,1,0,1,1,0,0,1
2268,2,900,3,3,1,0,0,0,0,0,0,0
7322,4,935,6,2,1,0,1,1,0,0,0,1
2076,1,650,3,2,0,0,0,0,0,0,0,0
5195,2,1359,5,3,1,5,5,5,5,5,5,5
5951,1,1463,5,3,0,5,5,5,5,5,5,5
1030,3,1395,1,2,0,0,0,0,1,0,0,0
7546,3,4000,6,5,1,5,5,5,5,5,5,5
1519,2,1054,2,2,0,0,0,0,0,0,0,0
3962,1,1100,4,2,0,0,0,0,1,0,0,0
1939,4,1800,3,3,1,0,0,0,1,0,0,0
6292,3,1100,6,2,1,0,0,0,0,0,0,0
925,3,1320,1,3,0,1,1,1,1,0,0,1
659,2,1160,1,2,0,1,0,1,1,0,0,1
6924,3,1140,6,2,1,1,1,0,0,0,0,0
3773,2,1330,4,2,0,0,0,0,1,0,0,0
3165,3,1400,4,2,0,1,0,0,1,0,0,0
3141,2,1105,4,2,0,0,0,0,1,0,0,0
4315,1,1111,5,2,0,0,0,1,1,0,0,1
1688,4,1500,2,3,1,1,0,0,1,0,1,0
1368,2,1013,2,2,0,0,0,0,0,0,0,0
2666,4,1800,3,3,1,0,0,0,0,0,0,0
5983,1,1210,5,3,0,5,5,5,5,5,5,5
3766,4,2960,4,4,0,1,0,1,1,0,0,1
331,4,4282,1,4,1,1,0,1,1,0,0,1
6777,4,1150,6,2,1,0,0,0,0,0,0,0
4804,3,1940,5,3,1,5,5,5,5,5,5,5
3594,2,1000,4,2,0,0,0,0,1,0,0,0
1763,3,1599,2,3,0,1,0,1,1,0,0,1
2558,4,1500,3,3,1,0,0,0,1,0,0,0
6244,3,1415,6,3,1,1,1,0,0,0,0,1
5067,1,750,5,2,1,5,5,5,5,5,5,5
891,4,1550,1,3,0,1,0,1,1,0,0,1
2960,4,1700,3,3,1,0,0,0,1,0,0,0
7070,2,610,6,1,1,0,0,0,0,0,0,0
5832,1,1000,5,2,1,5,5,5,5,5,5,5
6982,4,5476,6,5,0,0,1,1,0,0,0,0
3921,2,1274,4,2,0,1,0,1,1,0,0,1
1211,3,1564,2,3,0,1,0,1,1,0,0,1
5337,3,1406,5,3,0,5,5,5,5,5,5,5
7729,1,935,6,2,1,5,5,5,5,5,5,5
370,3,1376,1,2,0,1,0,1,1,0,0,1
6498,1,640,6,1,0,0,1,0,0,0,0,0
5718,1,1377,5,3,1,5,5,5,5,5,5,5
655,2,1150,1,2,0,1,0,1,1,0,0,1
7072,2,640,6,1,1,0,0,0,0,0,0,0
5281,3,1920,5,3,0,5,5,5,5,5,5,5
5238,1,970,5,3,0,5,5,5,5,5,5,5
3833,2,1111,4,3,1,0,0,0,0,0,0,0
4213,2,1200,4,2,1,0,0,0,0,0,0,0
1458,1,900,2,2,0,0,0,0,1,0,0,0
3379,3,1836,4,3,0,0,0,0,1,0,0,0
4210,3,1794,4,3,0,1,0,0,1,0,0,0
7600,1,710,6,1,1,5,5,5,5,5,5,5
2780,1,505,3,2,1,0,0,0,0,0,0,0
6601,2,650,6,1,0,0,0,0,1,0,0,1
7653,2,610,6,1,1,5,5,5,5,5,5,5
1194,1,660,2,1,0,0,0,0,0,0,0,0
3068,4,2300,3,4,1,0,0,0,1,0,1,0
5661,2,1260,5,3,1,5,5,5,5,5,5,5
5588,4,1173,5,3,0,5,5,5,5,5,5,5
6418,4,1238,6,2,1,0,0,1,0,0,1,0
6582,3,756,6,2,1,0,1,0,0,0,0,0
2667,1,650,3,2,0,0,0,0,0,0,0,0
1164,1,801,2,2,0,0,0,0,0,0,0,0
2957,4,1700,3,2,1,0,0,0,1,0,1,0
2040,4,1800,3,3,1,0,0,0,1,0,0,0
4621,4,2518,5,4,1,5,5,5,5,5,5,5
2097,4,1800,3,3,1,0,0,1,1,0,0,0
2857,1,616,3,2,1,0,0,0,0,0,0,0
818,4,9700,1,5,0,1,0,1,1,0,0,0
3232,3,1702,4,3,0,0,0,0,0,0,0,0
3890,2,1060,4,2,0,0,0,0,0,0,0,0
5960,2,850,5,2,0,5,5,5,5,5,5,5
823,4,3897,1,3,0,1,0,1,1,0,0,0
6473,2,980,6,2,1,0,0,0,0,0,0,0
7212,3,1255,6,2,1,1,1,0,0,0,0,0
4779,1,834,5,2,0,5,5,5,5,5,5,5
2210,2,1170,3,3,1,0,0,0,0,0,0,0
3662,1,1060,4,2,0,0,0,0,1,0,0,0
2120,4,1800,3,3,1,0,0,0,0,0,0,0
2646,2,1080,3,3,0,0,0,0,0,0,0,0
2296,2,900,3,3,1,0,0,0,0,0,0,0
1217,4,2616,2,4,0,1,0,1,1,0,0,1
5211,1,800,5,2,0,5,5,5,5,5,5,5
412,2,1005,1,2,0,1,0,1,0,0,0,0
2110,4,1900,3,3,1,0,0,0,1,0,0,1
7578,1,975,6,2,1,5,5,5,5,5,5,5
6445,3,1150,6,2,1,0,0,1,0,0,1,0
852,2,1531,1,3,0,1,0,1,1,0,0,1
39,4,3340,1,4,0,1,0,1,1,0,0,1
3929,3,1487,4,2,0,1,0,1,1,0,0,1
64,2,1120,1,2,0,0,0,0,0,0,0,0
4946,2,1238,5,3,0,5,5,5,5,5,5,5
7442,2,650,6,1,1,0,1,0,0,0,0,0
5902,1,1600,5,3,1,5,5,5,5,5,5,5
705,4,2480,1,3,0,1,0,1,1,0,1,1
2686,1,720,3,2,0,0,0,0,0,0,0,0
6502,1,350,6,1,1,0,0,0,0,0,1,0
6037,4,970,5,2,0,5,5,5,5,5,5,5
2970,4,1750,3,3,1,0,0,0,0,0,0,0
379,3,1210,1,2,0,0,0,1,0,0,0,0
1517,1,677,2,2,0,0,0,1,1,1,0,1
1761,4,2630,2,4,0,1,0,1,1,0,0,1
933,3,1275,1,2,0,1,0,1,1,0,0,1
1984,4,1150,3,2,1,0,0,0,1,0,0,0
3851,2,1228,4,2,0,0,0,0,1,0,0,0
1442,1,638,2,1,0,0,0,0,0,0,0,0
4771,1,1360,5,2,1,5,5,5,5,5,5,5
3998,3,1500,4,1,1,0,0,0,1,0,0,0
490,2,1353,1,3,0,1,0,0,1,0,0,0
643,2,1260,1,3,0,1,0,1,1,0,0,1
653,2,1140,1,2,0,1,0,1,1,0,0,1
82,2,1340,1,3,0,0,0,0,1,0,1,0
1547,2,1281,2,3,0,0,0,1,0,0,0,0
7682,3,1065,6,2,1,5,5,5,5,5,5,5
5703,4,950,5,2,1,5,5,5,5,5,5,5
1220,4,3600,2,4,0,1,0,1,1,0,0,0
6023,3,1630,5,3,1,5,5,5,5,5,5,5
645,3,1395,1,3,0,1,0,1,1,0,0,1
2833,4,2200,3,4,1,0,0,1,1,0,0,1
2441,1,675,3,2,1,0,0,0,0,0,0,0
3898,4,3180,4,3,1,1,0,1,1,0,1,1
3421,3,1521,4,3,0,0,0,0,1,0,0,0
5796,3,1475,5,3,1,5,5,5,5,5,5,5
4546,1,999,5,2,0,5,5,5,5,5,5,5
3684,2,1120,4,2,0,0,0,0,0,0,0,0
652,2,1000,1,2,0,0,0,0,1,0,0,1
1730,1,700,2,2,0,0,0,0,0,0,0,0
7535,4,550,6,1,1,5,5,5,5,5,5,5
6285,4,1680,6,3,1,1,1,0,0,0,0,1
146,3,1350,1,2,0,0,0,0,1,0,0,0
1394,1,583,2,1,0,0,0,0,0,0,0,0
5454,1,1150,5,2,0,5,5,5,5,5,5,5
5815,1,1400,5,3,1,5,5,5,5,5,5,5
5489,2,1100,5,1,0,5,5,5,5,5,5,5
7247,4,2200,6,3,1,0,0,0,0,0,1,0
1669,1,645,2,2,0,1,0,1,1,0,0,1
4432,1,1496,5,3,1,5,5,5,5,5,5,5
6813,4,950,6,2,1,0,0,0,0,0,0,0
4116,4,3233,4,4,1,0,0,0,0,0,0,0
7396,4,3000,6,4,1,1,1,1,1,1,1,1
3709,1,1080,4,3,0,0,0,0,0,0,0,0
6974,2,400,6,1,1,0,0,0,0,0,0,0
3003,4,2302,3,4,1,1,0,1,1,0,0,1
5475,2,1250,5,3,1,5,5,5,5,5,5,5
993,4,1712,1,3,0,1,0,1,1,0,1,1
7062,4,1025,6,2,1,0,1,0,0,0,0,0
5857,1,688,5,2,1,5,5,5,5,5,5,5
5873,1,800,5,2,1,5,5,5,5,5,5,5
7304,3,1005,6,2,0,1,1,0,1,0,0,0
40,3,1045,1,2,0,1,0,1,1,0,0,1
1056,4,2671,1,3,0,1,0,1,1,0,1,1
2070,4,1800,3,3,1,0,0,0,1,0,0,0
2821,2,900,3,3,1,0,0,0,0,0,0,0
2577,2,800,3,3,0,0,0,0,0,0,0,0
2602,4,850,3,2,1,0,0,0,0,0,0,0
7662,2,565,6,1,0,5,5,5,5,5,5,5
4311,3,1970,4,3,0,0,0,0,0,0,0,0
2448,1,855,3,3,1,0,0,0,0,0,0,0
4361,1,920,5,2,0,0,0,1,1,0,0,0
139,3,1805,1,3,0,1,1,1,1,1,0,1
2348,1,720,3,2,1,0,0,0,0,0,0,0
4584,3,5318,5,4,1,5,5,5,5,5,5,5
4852,3,1465,5,3,0,5,5,5,5,5,5,5
6843,4,1350,6,2,1,0,1,0,0,0,1,0
1293,3,1546,2,3,0,0,0,1,1,0,0,1
2198,2,1170,3,3,1,0,0,0,0,0,0,0
5798,3,750,5,2,0,5,5,5,5,5,5,5
2777,1,495,3,2,0,0,0,0,0,0,0,0
6600,4,1250,6,2,0,0,1,0,0,1,0,0
3125,3,1725,4,3,0,1,0,1,1,0,0,1
3784,3,1090,4,2,0,0,0,0,1,0,0,0
6045,1,800,5,2,0,5,5,5,5,5,5,5
4867,2,1178,5,3,0,5,5,5,5,5,5,5
2336,2,850,3,3,0,0,0,0,0,0,0,0
1903,4,1700,3,3,1,0,0,0,0,0,0,0
4017,2,1480,4,3,0,0,0,0,0,0,0,0
1720,2,900,2,2,0,0,0,0,0,0,0,0
7109,3,735,6,1,1,0,0,0,0,0,0,0
7706,2,852,6,2,1,5,5,5,5,5,5,5
2703,1,685,3,2,0,0,0,0,0,0,0,0
6163,4,1650,6,3,1,0,1,0,0,0,0,1
6467,2,530,6,1,1,0,0,0,0,0,0,0
462,1,890,1,2,0,1,0,0,1,0,0,0
6323,4,1100,6,2,0,1,1,1,1,0,0,1
3158,3,1636,4,3,0,0,0,1,1,0,0,1
4948,4,1010,5,2,1,5,5,5,5,5,5,5
5731,1,1130,5,3,0,5,5,5,5,5,5,5
3233,3,1350,4,2,0,0,0,0,0,0,0,0
90,2,1350,1,2,0,0,0,0,1,0,0,0
4679,3,2400,5,4,0,5,5,5,5,5,5,5
4681,3,1588,5,3,1,5,5,5,5,5,5,5
4247,3,1368,4,2,0,1,0,1,1,0,0,0
5774,2,850,5,2,0,5,5,5,5,5,5,5
6378,4,860,6,1,1,0,0,0,0,0,0,0
4610,1,1011,5,3,0,5,5,5,5,5,5,5
4448,1,816,5,2,0,5,5,5,5,5,5,5
7380,4,800,6,2,1,0,1,0,0,0,0,1
3624,4,1717,4,2,0,1,0,1,1,0,0,1
5073,1,1310,5,2,0,5,5,5,5,5,5,5
3707,3,1525,4,3,0,0,0,0,0,0,0,0
5994,1,1200,5,3,0,5,5,5,5,5,5,5
4235,3,1327,4,2,0,1,0,1,1,0,0,1
2183,1,675,3,2,1,0,0,0,0,0,0,0
5178,1,1150,5,2,0,5,5,5,5,5,5,5
2735,1,630,3,3,0,0,0,0,0,0,0,0
2391,4,1800,3,3,1,0,0,0,0,0,0,1
3544,3,1675,4,3,0,0,0,0,1,0,0,0
3042,4,2800,3,5,1,0,0,0,1,0,0,0
772,2,1500,1,3,0,0,0,1,1,0,0,1
7261,4,1100,6,2,1,0,1,0,0,0,0,0
6388,4,2800,6,4,1,0,0,1,0,0,1,0
6608,4,1250,6,2,0,0,0,0,0,1,0,0
3534,4,1900,4,3,0,1,0,1,1,0,0,1
7575,1,665,6,1,1,5,5,5,5,5,5,5
1294,3,1569,2,3,0,1,0,1,1,0,0,0
7659,4,610,6,1,1,5,5,5,5,5,5,5
7154,4,1125,6,2,1,0,0,0,0,0,1,0
6622,2,650,6,1,1,0,1,0,1,0,0,0
256,3,1555,1,3,0,1,0,0,1,0,0,1
7586,3,608,6,1,0,5,5,5,5,5,5,5
3398,3,1200,4,2,0,0,0,0,0,0,0,0
3044,3,1100,3,2,1,0,0,0,1,0,0,0
1652,1,657,2,2,0,1,0,0,0,0,0,0
6490,1,410,6,1,0,0,0,0,0,0,0,0
2115,4,2100,3,4,1,0,0,0,1,0,0,0
845,3,2219,1,3,0,1,0,1,1,0,0,1
1143,2,1400,2,3,1,0,0,0,0,0,0,0
3138,1,680,4,2,1,0,0,0,0,0,0,0
766,2,1315,1,3,0,0,0,1,1,0,0,1
692,4,2142,1,3,1,1,1,1,1,1,0,0
7672,1,453,6,1,1,5,5,5,5,5,5,5
2027,4,1800,3,3,1,0,0,1,1,0,0,0
4732,3,1226,5,3,1,5,5,5,5,5,5,5
2635,3,1200,3,2,1,0,0,0,1,0,0,0
7437,3,1085,6,2,1,0,0,0,0,1,0,0
4430,1,2210,5,4,0,5,5,5,5,5,5,5
3027,4,1300,3,2,1,1,0,1,1,0,0,1
6204,2,640,6,1,1,0,1,0,0,0,0,0
3154,3,1674,4,3,1,1,0,1,0,0,1,0
3668,1,1000,4,2,0,0,0,0,1,0,0,0
450,1,1371,1,3,0,1,0,1,1,0,0,1
4712,2,3450,5,5,1,5,5,5,5,5,5,5
6769,4,1052,6,2,1,0,1,0,0,0,1,0
2792,3,1000,3,2,1,0,0,0,0,0,0,0
4766,3,1426,5,3,1,5,5,5,5,5,5,5
5467,2,950,5,3,1,5,5,5,5,5,5,5
1264,2,727,2,2,0,0,0,0,1,0,0,0
5599,2,941,5,3,0,5,5,5,5,5,5,5
2405,1,750,3,3,0,0,0,0,0,0,0,0
5433,2,840,5,2,0,5,5,5,5,5,5,5
6781,4,1075,6,2,1,0,0,0,0,0,0,0
4778,1,705,5,2,0,5,5,5,5,5,5,5
6036,1,1106,5,3,0,5,5,5,5,5,5,5
3786,3,1535,4,3,0,1,0,1,1,0,0,1
6006,1,1540,5,3,1,5,5,5,5,5,5,5
682,2,1045,1,2,0,1,0,1,1,0,0,1
922,3,1885,1,3,0,1,0,0,1,0,1,0
4984,4,880,5,2,0,5,5,5,5,5,5,5
68,2,1045,1,2,0,0,0,1,1,0,0,0
3004,1,585,3,2,1,0,0,0,0,0,0,0
4715,3,820,5,2,1,5,5,5,5,5,5,5
5406,2,1211,5,3,0,5,5,5,5,5,5,5
2180,1,750,3,2,1,0,0,0,0,0,0,0
3135,2,1175,4,2,0,0,0,0,0,0,0,0
7264,4,1166,6,2,0,0,1,0,0,0,1,0
4596,3,1744,5,2,1,5,5,5,5,5,5,5
7714,4,1185,6,2,1,5,5,5,5,5,5,5
2438,1,540,3,2,1,0,0,0,0,0,0,0
2401,1,750,3,2,0,0,0,0,0,0,0,0
6892,4,969,6,2,0,1,1,1,1,1,0,1
1136,2,1112,2,2,0,0,0,1,0,0,0,0
3034,2,700,3,2,0,0,0,0,0,0,0,0
45,4,2502,1,4,0,1,0,1,1,0,0,1
6757,2,275,6,1,1,0,1,0,0,0,1,0
3481,4,2956,4,4,1,0,0,0,0,0,0,0
2074,4,2250,3,4,0,0,0,0,0,0,0,0
507,2,1155,1,2,0,0,0,1,1,0,0,1
2323,1,750,3,3,0,0,0,0,0,0,0,0
7736,4,340,6,1,1,5,5,5,5,5,5,5
2853,1,675,3,2,1,0,0,0,0,0,0,0
5896,4,900,5,2,0,5,5,5,5,5,5,5
7006,2,1000,6,2,1,0,1,0,0,0,1,0
3661,1,940,4,2,0,0,0,0,1,0,0,0
1216,4,2630,2,4,0,1,0,1,1,0,0,1
3984,1,1100,4,2,0,0,0,0,0,0,0,0
3441,2,1225,4,3,0,0,0,0,1,0,0,0
